FCLTY_NM,CTGRY_ONE_NM,CTGRY_TWO_NM,CTGRY_THREE_NM,CTPRVN_NM,SIGNGU_NM,EMD_NM,LI_NM,LNBR_NO,ROAD_NM,BULD_NO,LC_LA,LC_LO,ZIP_NO,RDNMADR_NM,LNM_ADDR,TITLE_NM,PBLPRFR_KND_NM,PBLPRFR_BEGIN_DE,PBLPRFR_END_DE,AGE_VALUE,PBLPRFR_TIME_DC,REST_TIME,CST_CN,LAST_UPDT_DE
강남씨어터 (역삼1문화센터),전시/공연,영화/연극/공연,독립극장,서울특별시,강남구,역삼동,,829-20,역삼로7길,16,37.49537321,127.0332838,06244,서울특별시 강남구 역삼로7길 16,서울특별시 강남구 역삼동 829-20 역삼1문화센터,아낌없이 주는 나무,어린이/가족,20151023,20151023,36개월이상,50분,,,20221130
강남씨어터 (역삼1문화센터),전시/공연,영화/연극/공연,독립극장,서울특별시,강남구,역삼동,,829-20,역삼로7길,16,37.49537321,127.0332838,06244,서울특별시 강남구 역삼로7길 16,서울특별시 강남구 역삼동 829-20 역삼1문화센터,"안녕, 도깨비",어린이/가족,20190517,20190517,24개월이상,60분,,,20221130
강남씨어터 (역삼1문화센터),전시/공연,영화/연극/공연,독립극장,서울특별시,강남구,역삼동,,829-20,역삼로7길,16,37.49537321,127.0332838,06244,서울특별시 강남구 역삼로7길 16,서울특별시 강남구 역삼동 829-20 역삼1문화센터,안데르센 이야기,어린이/가족,20190419,20190419,24개월이상,60분,,,20221130
강남씨어터 (역삼1문화센터),전시/공연,영화/연극/공연,독립극장,서울특별시,강남구,역삼동,,829-20,역삼로7길,16,37.49537321,127.0332838,06244,서울특별시 강남구 역삼로7길 16,서울특별시 강남구 역삼동 829-20 역삼1문화센터,"오늘, 오늘이의 노래",어린이/가족,20170317,20170317,초등학생이상 관람가,55분,,,20221130
강남씨어터 (역삼1문화센터),전시/공연,영화/연극/공연,독립극장,서울특별시,강남구,역삼동,,829-20,역삼로7길,16,37.49537321,127.0332838,06244,서울특별시 강남구 역삼로7길 16,서울특별시 강남구 역삼동 829-20 역삼1문화센터,오버코트,어린이/가족,20170407,20170407,36개월이상,50분,,,20221130
강남씨어터 (역삼1문화센터),전시/공연,영화/연극/공연,독립극장,서울특별시,강남구,역삼동,,829-20,역삼로7길,16,37.49537321,127.0332838,06244,서울특별시 강남구 역삼로7길 16,서울특별시 강남구 역삼동 829-20 역삼1문화센터,오즈를 찾아서,퍼포먼스,20180817,20180817,24개월이상,60분,,,20221130
강남씨어터 (역삼1문화센터),전시/공연,영화/연극/공연,독립극장,서울특별시,강남구,역삼동,,829-20,역삼로7길,16,37.49537321,127.0332838,06244,서울특별시 강남구 역삼로7길 16,서울특별시 강남구 역삼동 829-20 역삼1문화센터,오즈의 마법사,어린이/가족,20160415,20160415,36개월이상,65분,,,20221130
강남씨어터 (역삼1문화센터),전시/공연,영화/연극/공연,독립극장,서울특별시,강남구,역삼동,,829-20,역삼로7길,16,37.49537321,127.0332838,06244,서울특별시 강남구 역삼로7길 16,서울특별시 강남구 역삼동 829-20 역삼1문화센터,작은악사,어린이/가족,20181214,20181214,24개월이상,60분,,,20221130
강남씨어터 (역삼1문화센터),전시/공연,영화/연극/공연,독립극장,서울특별시,강남구,역삼동,,829-20,역삼로7길,16,37.49537321,127.0332838,06244,서울특별시 강남구 역삼로7길 16,서울특별시 강남구 역삼동 829-20 역삼1문화센터,천하무 뽕,어린이/가족,20150812,20150814,만 6세이상,60분,,,20221130
강남씨어터 (역삼1문화센터),전시/공연,영화/연극/공연,독립극장,서울특별시,강남구,역삼동,,829-20,역삼로7길,16,37.49537321,127.0332838,06244,서울특별시 강남구 역삼로7길 16,서울특별시 강남구 역삼동 829-20 역삼1문화센터,청소부 토끼,어린이/가족,20151016,20151016,만 5세이상,50분,,,20221130
강남씨어터 (역삼1문화센터),전시/공연,영화/연극/공연,독립극장,서울특별시,강남구,역삼동,,829-20,역삼로7길,16,37.49537321,127.0332838,06244,서울특별시 강남구 역삼로7길 16,서울특별시 강남구 역삼동 829-20 역삼1문화센터,파란토끼 룰루,어린이/가족,20161021,20161021,초등학생이상 관람가,60분,,,20221130
강남씨어터 (역삼1문화센터),전시/공연,영화/연극/공연,독립극장,서울특별시,강남구,역삼동,,829-20,역삼로7길,16,37.49537321,127.0332838,06244,서울특별시 강남구 역삼로7길 16,서울특별시 강남구 역삼동 829-20 역삼1문화센터,피터래빗,어린이/가족,20160819,20160819,초등학생이상 관람가,60분,,,20221130
강남씨어터 (역삼1문화센터),전시/공연,영화/연극/공연,독립극장,서울특별시,강남구,역삼동,,829-20,역삼로7길,16,37.49537321,127.0332838,06244,서울특별시 강남구 역삼로7길 16,서울특별시 강남구 역삼동 829-20 역삼1문화센터,하트 & 하트,어린이/가족,20150904,20150904,36개월이상,60분,,,20221130
강남씨어터 (역삼1문화센터),전시/공연,영화/연극/공연,독립극장,서울특별시,강남구,역삼동,,829-20,역삼로7길,16,37.49537321,127.0332838,06244,서울특별시 강남구 역삼로7길 16,서울특별시 강남구 역삼동 829-20 역삼1문화센터,해님달님,어린이/가족,20161216,20161216,초등학생이상 관람가,60분,,,20221130
강남씨어터 (역삼1문화센터),전시/공연,영화/연극/공연,독립극장,서울특별시,강남구,역삼동,,829-20,역삼로7길,16,37.49537321,127.0332838,06244,서울특별시 강남구 역삼로7길 16,서울특별시 강남구 역삼동 829-20 역삼1문화센터,행복한 왕자,어린이/가족,20160715,20160718,초등학생이상 관람가,60분,,,20221130
강남씨어터 (역삼1문화센터),전시/공연,영화/연극/공연,독립극장,서울특별시,강남구,역삼동,,829-20,역삼로7길,16,37.49537321,127.0332838,06244,서울특별시 강남구 역삼로7길 16,서울특별시 강남구 역삼동 829-20 역삼1문화센터,행복한 왕자,어린이/가족,20190719,20190719,24개월이상,50분,,,20221130
강남씨어터 (역삼1문화센터),전시/공연,영화/연극/공연,독립극장,서울특별시,강남구,역삼동,,829-20,역삼로7길,16,37.49537321,127.0332838,06244,서울특별시 강남구 역삼로7길 16,서울특별시 강남구 역삼동 829-20 역삼1문화센터,행복한 왕자,어린이/가족,20191221,20191224,만 6세이상,60분,,,20221130
강남아트홀 1관,전시/공연,영화/연극/공연,독립극장,서울특별시,강남구,신사동,,568-2,논현로163길,33,37.52389535,127.0255798,06031,서울특별시 강남구 논현로163길 33,서울특별시 강남구 신사동 568-2 교회,럽스타그램,연극,20150704,20151101,만 16세이상,90분,,"이보아, 주수경, 김진여, 김유리, 지인호, 박범준",20221130
강남아트홀 1관,전시/공연,영화/연극/공연,독립극장,서울특별시,강남구,신사동,,568-2,논현로163길,33,37.52389535,127.0255798,06031,서울특별시 강남구 논현로163길 33,서울특별시 강남구 신사동 568-2 교회,수상한 흥신소,연극,20151113,20160103,만 13세이상,100분,,"지상록, 박송연, 김진여, 유영섭",20221130
강남아트홀 1관,전시/공연,영화/연극/공연,독립극장,서울특별시,강남구,신사동,,568-2,논현로163길,33,37.52389535,127.0255798,06031,서울특별시 강남구 논현로163길 33,서울특별시 강남구 신사동 568-2 교회,수상한 흥신소 2탄,연극,20160105,20170305,만 13세이상,100분,,"최지영, 장지훈, 이보아, 김소민, 김사라, 김승가, 송기호, 황영준, 문민경, 김진여, 우보라",20221130
강남아트홀 1관,전시/공연,영화/연극/공연,독립극장,서울특별시,강남구,신사동,,568-2,논현로163길,33,37.52389535,127.0255798,06031,서울특별시 강남구 논현로163길 33,서울특별시 강남구 신사동 568-2 교회,수상한 흥신소 2탄,연극,20170724,20180101,만 13세이상,100분,,"지상록, 최지영, 엄은빈, 이윤경, 설은아, 주우성, 김활, 황영준, 허윤, 이유경",20221130
강남아트홀 1관,전시/공연,영화/연극/공연,독립극장,서울특별시,강남구,신사동,,568-2,논현로163길,33,37.52389535,127.0255798,06031,서울특별시 강남구 논현로163길 33,서울특별시 강남구 신사동 568-2 교회,수상한 흥신소 2탄 - 강남,연극,20150109,20150505,만 13세이상,100분,,"강지훈, 민기욱, 한나, 박송연, 김호준, 박광용, 이유선",20221130
강남아트홀 1관,전시/공연,영화/연극/공연,독립극장,서울특별시,강남구,신사동,,568-2,논현로163길,33,37.52389535,127.0255798,06031,서울특별시 강남구 논현로163길 33,서울특별시 강남구 신사동 568-2 교회,숲속의 마술사,어린이/가족,20150204,20150228,초등학생이상 관람가,60분,,,20221130
강남아트홀 1관,전시/공연,영화/연극/공연,독립극장,서울특별시,강남구,신사동,,568-2,논현로163길,33,37.52389535,127.0255798,06031,서울특별시 강남구 논현로163길 33,서울특별시 강남구 신사동 568-2 교회,시크릿 다이어리 - 강남,연극,20150508,20150531,만 16세이상,90분,,"이보아, 주수경, 김유리, 김진여, 지인호, 박범준",20221130
강남아트홀 1관,전시/공연,영화/연극/공연,독립극장,서울특별시,강남구,신사동,,568-2,논현로163길,33,37.52389535,127.0255798,06031,서울특별시 강남구 논현로163길 33,서울특별시 강남구 신사동 568-2 교회,S다이어리,연극,20170310,20170711,만 14세이상,100분,,"주수경, 이미선, 김유리, 김진여, 지상록, 유영섭, 송기호, 이한섭, 황영준",20221130
강남아트홀 1관,전시/공연,영화/연극/공연,독립극장,서울특별시,강남구,신사동,,568-2,논현로163길,33,37.52389535,127.0255798,06031,서울특별시 강남구 논현로163길 33,서울특별시 강남구 신사동 568-2 교회,S다이어리,연극,20180112,20180902,만 16세이상,100분,,"홍주아, 김준아, 김진여, 진슬, 엄은빈, 이현진, 황영준",20221130
강남아트홀 1관,전시/공연,영화/연극/공연,독립극장,서울특별시,강남구,신사동,,568-2,논현로163길,33,37.52389535,127.0255798,06031,서울특별시 강남구 논현로163길 33,서울특별시 강남구 신사동 568-2 교회,S다이어리,연극,20181128,20190303,만 16세이상,100분,,"이미선, 이윤경, 임은지, 김진여, 권신혜, 황미선, 한지혁, 이은빈, 김활, 김영환",20221130
강남창작공간,전시/공연,영화/연극/공연,독립극장,서울특별시,송파구,잠실동,,10,올림픽로,25,37.51619968,127.0759396,05500,서울특별시 송파구 올림픽로 25,서울특별시 송파구 잠실동 10 서울종합운동장,강남 대로와 세편의 단막극,연극,20150604,20150607,만 7세이상,180분,30분,선은지,20221130
강남창작공간,전시/공연,영화/연극/공연,독립극장,서울특별시,송파구,잠실동,,10,올림픽로,25,37.51619968,127.0759396,05500,서울특별시 송파구 올림픽로 25,서울특별시 송파구 잠실동 10 서울종합운동장,그래서 뭐,퍼포먼스,20160409,20160410,만 7세이상,50분,,,20221130
강남창작공간,전시/공연,영화/연극/공연,독립극장,서울특별시,송파구,잠실동,,10,올림픽로,25,37.51619968,127.0759396,05500,서울특별시 송파구 올림픽로 25,서울특별시 송파구 잠실동 10 서울종합운동장,똑똑똑,연극,20160218,20160228,만 7세이상,70분,,"남상우, 김유정, 이준영, 윤범호",20221130
강남창작공간,전시/공연,영화/연극/공연,독립극장,서울특별시,송파구,잠실동,,10,올림픽로,25,37.51619968,127.0759396,05500,서울특별시 송파구 올림픽로 25,서울특별시 송파구 잠실동 10 서울종합운동장,선영아 사랑해,연극,20160409,20160410,만 7세이상,50분,,"황선영, 김선, 김인식, 이숙진, 오현지, 김현진, 반재용",20221130
강동 구민회관,전시/공연,영화/연극/공연,독립극장,서울특별시,강동구,성내동,,540,성내로,25,37.53016097,127.1237923,05397,서울특별시 강동구 성내로 25,서울특별시 강동구 성내동 540 강동구청,페페의 꿈,어린이/가족,20190827,20190828,24개월이상,45분,,,20221130
강동아트센터 대극장 한강,전시/공연,영화/연극/공연,독립극장,서울특별시,강동구,상일동,,477,동남로,870,37.55122046,127.1573425,05278,서울특별시 강동구 동남로 870,서울특별시 강동구 상일동 477 강동아트센터,대한민국 연극제 서울대회,어린이/가족,20170408,20170426,만 7세이상,90분,,,20221130
강동아트센터 대극장 한강,전시/공연,영화/연극/공연,독립극장,서울특별시,강동구,상일동,,477,동남로,870,37.55122046,127.1573425,05278,서울특별시 강동구 동남로 870,서울특별시 강동구 상일동 477 강동아트센터,백설공주를 사랑한 난장이,연극,20181201,20181229,만 6세이상,80분,,이승리,20221130
강동아트센터 대극장 한강,전시/공연,영화/연극/공연,독립극장,서울특별시,강동구,상일동,,477,동남로,870,37.55122046,127.1573425,05278,서울특별시 강동구 동남로 870,서울특별시 강동구 상일동 477 강동아트센터,장수상회,연극,20190525,20190526,미취학아동 입장불가,90분,,"이순재, 신구, 손숙, 박정수, 이원재, 강성진, 윤영민, 김민경, 이아영, 이예원, 김태향, 유종연, 최정화",20221130
강동아트센터 대극장 한강,전시/공연,영화/연극/공연,독립극장,서울특별시,강동구,상일동,,477,동남로,870,37.55122046,127.1573425,05278,서울특별시 강동구 동남로 870,서울특별시 강동구 상일동 477 강동아트센터,제168회 GAC 목요예술무대,연극,20181206,20181206,만 6세이상,80분,,,20221130
강동아트센터 대극장 한강,전시/공연,영화/연극/공연,독립극장,서울특별시,강동구,상일동,,477,동남로,870,37.55122046,127.1573425,05278,서울특별시 강동구 동남로 870,서울특별시 강동구 상일동 477 강동아트센터,제174회 GAC 목요예술무대,연극,20190905,20190906,미취학아동 입장불가,90분,,김수정,20221130
강동아트센터 대극장 한강,전시/공연,영화/연극/공연,독립극장,서울특별시,강동구,상일동,,477,동남로,870,37.55122046,127.1573425,05278,서울특별시 강동구 동남로 870,서울특별시 강동구 상일동 477 강동아트센터,파이어맨,어린이/가족,20160225,20160227,36개월이상,75분,,,20221130
강동아트센터 대극장 한강,전시/공연,영화/연극/공연,독립극장,서울특별시,강동구,상일동,,477,동남로,870,37.55122046,127.1573425,05278,서울특별시 강동구 동남로 870,서울특별시 강동구 상일동 477 강동아트센터,한 여름밤의 꿈,연극,20160624,20160625,만 7세이상,90분,,,20221130
